"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Just saw this at the 2003 Vancouver International Film Festival and it was [[funny]] as hell and a bit surreal. [[Takes]] place in Toronto, where these two losers [[live]] in this run-down [[house]] in the middle of a freeway system. David Hewlett ([[PIN]], CUBE, CYPHER) and Andrew Miller (CUBE) are just [[great]] as the two losers who wish the world would just go away. [[The]] acting, dialogue and writing are very good, and the whole [[film]] looks great for such a low-budget flick. Director/Writer Vincenzo [[Natali]] was in attendance at this screening, and he seemed so [[intelligent]] and down-to-earth. [[This]] guy is so inventive with these great stories that work so well [[within]] small budgets, it [[puts]] big budget Hollywood crap to shame!","Just saw this at the 2003 Vancouver International Film Festival and it was [[cool]] as hell and a bit surreal. [[take]] place in Toronto, where these two losers [[house]] in this run-down [[lot]] in the middle of a freeway system. David Hewlett ([[skull]], CUBE, CYPHER) and Andrew Miller (CUBE) are just [[visible]] as the two losers who wish the world would just go away. [[some]] acting, dialogue and writing are very good, and the whole [[movie]] looks great for such a low-budget flick. Director/Writer Vincenzo [[o]] was in attendance at this screening, and he seemed so [[smart]] and down-to-earth. [[either]] guy is so inventive with these great stories that work so well [[as]] small budgets, it [[was]] big budget Hollywood crap to shame!",0.0001952052116394043,0.6689549684524536,1,0,1,267,"Successful"
"We see at the beginning of Little Dieter Needs to Fly Dieter Dengler, the subject of the film, an obsessive-compulsive. Or at least that's what he seems to be by way of constantly opening/closing doors and with his large stock-pile of food in the cellar. In a way director Werner Herzog sets up a central question, in a manner of speaking, to why Dieter is like this. Well, in fact, he's not necessarily obsessive-compulsive as he is just, well, prepared. And why shouldn't he be after the life he's lived? Aside from the juiciest, most dark and exhilarating and frightening and just downright haunting story of survival that's the core of the picture, the back-story to Dieter is fascinating too. Dieter's own childhood, for example, was already a slog from the start, being in post-war Germnay, poor in a family without much food or prospects, eating wallpaper for ""the blue in the walls"". But enter in a passion, an un-yielding desire (which, of course, is part of Herzog's bread & butter and love of man in his films), which is flying, and for Dieter there was nothing else but to fulfill this. What it ends up leading to, after becoming an American citizen, is more than he could've bargained for.<br /><br />Dieter is [[one]] of Herzog's most compelling, quirky, and compassionately observed figures in his whole career, a man who's memory is scarred by brutal memories of his time being a Vietnam POW, [[though]] at the least it provides for some of the most [[compelling]] storytelling in any documentary of the last 20 years. [[Ironically]], the storytelling comes through- unlike in The Wild Blue Yonder- mostly in lots and lots of exposition from Dieter on some of the most minute details of his time in the different prison camps (the torture tactics, the bugs, the brutal, wretched violence and threats like with the wedding ring tale), and leading into the most interesting and sad portions with his best friend Duane. They escaped the prisons together, but found that their journey to reach Cambodia would not be so easy. Now, through most of this, the talking does [[something]] that is enthralling, which is that as Dieter goes through his stories and [[occasionally]] does re-enactments (in fashion Herzog could only do, with Dieter already middle-aged being led in handcuffs et all through the jungle), one can picture all of this in the mind. It all becomes even more vivid to try and get these little details and the intensity of it all together into a form of reality. That Herzog keeps these portions simple, and knows when to hold Dieter back in his answers, makes him all the more a key figure of interest. He's not ever totally 'normal', but unlike a Timothy Treadwell, you wont think ever really about laughing at him either.<br /><br />So, along with his hero (whether of war or not is hard to say, as Dieter disputes that claim as saying the ones who died were the real heroes, typical but perhaps quite true), Herzog stylizes his film with a mix of old stock footage when detailing Dieter's early life (the period footage of WW2 scenes and post German rubble is always a captivating sight, and with Herzog gets up a notch in his timing and assemblage with music), and in capturing the footage of Vietnam in aerial viewings of jungles and fields. Herzog is also very wise at not injecting politics much at all into the proceedings, there's no 'I was used by the Americans' or whatever thrown into the mix. There's even a sense that Dieter doesn't hold too much of a grudge with everything that happened to him, that it's just what happens in time of war (and, of course, he WAS dropping bombs on people from his plane). Now, through much of these harrowing- and even in the smaller bits involving what went on in prisons, bathrooms and the scraps of food it's always harrowing- luckily Herzog keeps a level of humor in check as well. One of my very favorite scenes in the film, where Herzog breaks away for a moment from Dieter, is when he shows a 'trainee' film used for American soldiers meant to show what should happen in case they get abandoned in the jungle alone...with all of the gear that they could possibly have including a knife, a flare gun, and a very fast helicopter to come around (and this is put to hilariously dead-pan voice-over work).<br /><br />Yet even the moments where one laughs only brings to mind the moments of absurdity in a time of absolute crisis, and how one can't ever really imagine what it's like to be alone in a foreign territory surrounded by people who will do anything to keep said person as a form of collateral in war-time. Dieter, aside from knowing that flying and airplanes are the only way of life he would ever want to have (and Herzog ends the film on a wonderfully somber, elegiac note where he flies over a large field of airplanes), knows what it is to have to survive at all costs. But yet, as well, as in many of Herzog's protagonist driven films, there's the near unalterable spirit that will keep on enduring if one's strong enough, even through horrid moments (the fate of Dunae) and problems all the way up to the rescue by the helicopter (is he American, or a spy, they ask on the chopper). Dieter is such a man with a spirit, and he's given via Herzog a fantastic, tragic, creative, well-shot, albeit maybe too short, tribute to his life. And, of course, it pumps me up even more for the upcoming dramatization Rescue Dawn.","We see at the beginning of Little Dieter Needs to Fly Dieter Dengler, the subject of the film, an obsessive-compulsive. Or at least that's what he seems to be by way of constantly opening/closing doors and with his large stock-pile of food in the cellar. In a way director Werner Herzog sets up a central question, in a manner of speaking, to why Dieter is like this. Well, in fact, he's not necessarily obsessive-compulsive as he is just, well, prepared. And why shouldn't he be after the life he's lived? Aside from the juiciest, most dark and exhilarating and frightening and just downright haunting story of survival that's the core of the picture, the back-story to Dieter is fascinating too. Dieter's own childhood, for example, was already a slog from the start, being in post-war Germnay, poor in a family without much food or prospects, eating wallpaper for ""the blue in the walls"". But enter in a passion, an un-yielding desire (which, of course, is part of Herzog's bread & butter and love of man in his films), which is flying, and for Dieter there was nothing else but to fulfill this. What it ends up leading to, after becoming an American citizen, is more than he could've bargained for.<br /><br />Dieter is [[two]] of Herzog's most compelling, quirky, and compassionately observed figures in his whole career, a man who's memory is scarred by brutal memories of his time being a Vietnam POW, [[unless]] at the least it provides for some of the most [[interesting]] storytelling in any documentary of the last 20 years. [[unfortunately]], the storytelling comes through- unlike in The Wild Blue Yonder- mostly in lots and lots of exposition from Dieter on some of the most minute details of his time in the different prison camps (the torture tactics, the bugs, the brutal, wretched violence and threats like with the wedding ring tale), and leading into the most interesting and sad portions with his best friend Duane. They escaped the prisons together, but found that their journey to reach Cambodia would not be so easy. Now, through most of this, the talking does [[shit]] that is enthralling, which is that as Dieter goes through his stories and [[actually]] does re-enactments (in fashion Herzog could only do, with Dieter already middle-aged being led in handcuffs et all through the jungle), one can picture all of this in the mind. It all becomes even more vivid to try and get these little details and the intensity of it all together into a form of reality. That Herzog keeps these portions simple, and knows when to hold Dieter back in his answers, makes him all the more a key figure of interest. He's not ever totally 'normal', but unlike a Timothy Treadwell, you wont think ever really about laughing at him either.<br /><br />So, along with his hero (whether of war or not is hard to say, as Dieter disputes that claim as saying the ones who died were the real heroes, typical but perhaps quite true), Herzog stylizes his film with a mix of old stock footage when detailing Dieter's early life (the period footage of WW2 scenes and post German rubble is always a captivating sight, and with Herzog gets up a notch in his timing and assemblage with music), and in capturing the footage of Vietnam in aerial viewings of jungles and fields. Herzog is also very wise at not injecting politics much at all into the proceedings, there's no 'I was used by the Americans' or whatever thrown into the mix. There's even a sense that Dieter doesn't hold too much of a grudge with everything that happened to him, that it's just what happens in time of war (and, of course, he WAS dropping bombs on people from his plane). Now, through much of these harrowing- and even in the smaller bits involving what went on in prisons, bathrooms and the scraps of food it's always harrowing- luckily Herzog keeps a level of humor in check as well. One of my very favorite scenes in the film, where Herzog breaks away for a moment from Dieter, is when he shows a 'trainee' film used for American soldiers meant to show what should happen in case they get abandoned in the jungle alone...with all of the gear that they could possibly have including a knife, a flare gun, and a very fast helicopter to come around (and this is put to hilariously dead-pan voice-over work).<br /><br />Yet even the moments where one laughs only brings to mind the moments of absurdity in a time of absolute crisis, and how one can't ever really imagine what it's like to be alone in a foreign territory surrounded by people who will do anything to keep said person as a form of collateral in war-time. Dieter, aside from knowing that flying and airplanes are the only way of life he would ever want to have (and Herzog ends the film on a wonderfully somber, elegiac note where he flies over a large field of airplanes), knows what it is to have to survive at all costs. But yet, as well, as in many of Herzog's protagonist driven films, there's the near unalterable spirit that will keep on enduring if one's strong enough, even through horrid moments (the fate of Dunae) and problems all the way up to the rescue by the helicopter (is he American, or a spy, they ask on the chopper). Dieter is such a man with a spirit, and he's given via Herzog a fantastic, tragic, creative, well-shot, albeit maybe too short, tribute to his life. And, of course, it pumps me up even more for the upcoming dramatization Rescue Dawn.",0.00012969970703125,0.9865666627883911,1,0,1,604,"Successful"
"definitely needed a little work in season 2. Such as the Virus between Max and Logan, and Ames White along with his ancient, super cult. During season two, however, the only thing that kept me watching was to see if Max and Logan would ever get rid of the nasty virus infecting Max. Very [[good]] drama in season two. But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air. I was seriously hoping for a third and final season. Season 2 leaves you hanging, unless you read the books by Max Allan Collins, then you will know what happens.<br /><br />Dark Angel should be put back on the air for one more season even though it might cost a lot just to get all the original actors again. since Jessica Alba's carrier sky rocketed after the show. If that would be the case, then there should be a movie to complete it. just like the show Firefly, which of course FOX canceled as well.","definitely needed a little work in season 2. Such as the Virus between Max and Logan, and Ames White along with his ancient, super cult. During season two, however, the only thing that kept me watching was to see if Max and Logan would ever get rid of the nasty virus infecting Max. Very [[bad]] drama in season two. But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air. I was seriously hoping for a third and final season. Season 2 leaves you hanging, unless you read the books by Max Allan Collins, then you will know what happens.<br /><br />Dark Angel should be put back on the air for one more season even though it might cost a lot just to get all the original actors again. since Jessica Alba's carrier sky rocketed after the show. If that would be the case, then there should be a movie to complete it. just like the show Firefly, which of course FOX canceled as well.",0.0002574324607849121,0.9997810125350952,1,0,1,145,"Successful"
"Gédéon and Jules Naudet wanted to film a documentary about rookie New York City firefighters. What they got was the only film footage inside the World Trade Center on September 11.<br /><br />Having worked with James Hanlon's ladder company before, Jules went with the captain to inspect and repair a gas leak, while Gédéon stayed at the firehouse in case anything interesting happened. An airplane flying low over the City distracted Jules, and he pointed the camera up, seconds before the plane crashed into Tower One.<br /><br />Jules asked the captain to follow him into the Towers. The first thing he saw was two people on fire, something he refused to film. He stayed on site for the next several hours, filming reactions of the firefighters and others who were there.<br /><br />The brothers Naudet took great care in not making the movie too violent, grizzly, and gory. But the language from the firefighters is a little coarse, and CBS showed a lot of balls airing it uncensored. The brothers Naudet mixed footage they filmed with one-on-one interviews so the firefighters could explain their thoughts and emotions during particular moments of the crisis. <br /><br />Unlike a feature film of similar title, most of the money from DVD sales go to 9/11-related charities. [[Very]] well made, emotional, moving, and completely devoid of political propaganda, is the [[best]] documentary of the sort to date.","Gédéon and Jules Naudet wanted to film a documentary about rookie New York City firefighters. What they got was the only film footage inside the World Trade Center on September 11.<br /><br />Having worked with James Hanlon's ladder company before, Jules went with the captain to inspect and repair a gas leak, while Gédéon stayed at the firehouse in case anything interesting happened. An airplane flying low over the City distracted Jules, and he pointed the camera up, seconds before the plane crashed into Tower One.<br /><br />Jules asked the captain to follow him into the Towers. The first thing he saw was two people on fire, something he refused to film. He stayed on site for the next several hours, filming reactions of the firefighters and others who were there.<br /><br />The brothers Naudet took great care in not making the movie too violent, grizzly, and gory. But the language from the firefighters is a little coarse, and CBS showed a lot of balls airing it uncensored. The brothers Naudet mixed footage they filmed with one-on-one interviews so the firefighters could explain their thoughts and emotions during particular moments of the crisis. <br /><br />Unlike a feature film of similar title, most of the money from DVD sales go to 9/11-related charities. [[too]] well made, emotional, moving, and completely devoid of political propaganda, is the [[biggest]] documentary of the sort to date.",0.000245511531829834,0.5927542448043823,1,0,1,200,"Successful"
"After reading the book, which had a lot of meaning for me, the movie didn't give me any of the feeling which the book conveyed. This makes me wonder if Kaufman even liked this book for he successfully made it into something else.Either that or he is [[simply]] bad. Most importantly where is the lightness?! From the very first scene, music drownes out most of the dialogue and feeling, and this continues right through the movie. I think the makers thought that by having upbeat music playing right through the movie, this would make the story feel [[light-]] however they have completely failed here. Instead the music manages to [[give]] everything that 'movie [[feel']], in a way [[dramatising]] events so that we linger on them, so that everything actually feels heavy.<br /><br />Another example of the how this adaptation [[fails]] is by embellishing the story line making it more dramatic. In the movie we see Franz passing Tomas on the street, who is on his way to see Sabina. The introduction of this chance meeting/passing, which im sure didn't happen in the book, gives Tomas' story more significance than it does make it light.<br /><br />There are many other examples where the continuity of the story has been changed, imo for the worst, however this might have been done because the book simply doesn't convert well into a movie, such is Kundera's style. This makes we wonder if all the generous reviewers on this site were writing with their book AND movie experience in mind rather than writing about just the film. A film which is as long as it is uncompelling. For those who haven't read the book yet I recommend just reading that. For those who have, I have to say you will just be wasting your time and probably end up here writing similar stay-clear warnings.","After reading the book, which had a lot of meaning for me, the movie didn't give me any of the feeling which the book conveyed. This makes me wonder if Kaufman even liked this book for he successfully made it into something else.Either that or he is [[never]] bad. Most importantly where is the lightness?! From the very first scene, music drownes out most of the dialogue and feeling, and this continues right through the movie. I think the makers thought that by having upbeat music playing right through the movie, this would make the story feel [[heavy]] however they have completely failed here. Instead the music manages to [[take]] everything that 'movie [[feel]], in a way [[moving]] events so that we linger on them, so that everything actually feels heavy.<br /><br />Another example of the how this adaptation [[succeeds]] is by embellishing the story line making it more dramatic. In the movie we see Franz passing Tomas on the street, who is on his way to see Sabina. The introduction of this chance meeting/passing, which im sure didn't happen in the book, gives Tomas' story more significance than it does make it light.<br /><br />There are many other examples where the continuity of the story has been changed, imo for the worst, however this might have been done because the book simply doesn't convert well into a movie, such is Kundera's style. This makes we wonder if all the generous reviewers on this site were writing with their book AND movie experience in mind rather than writing about just the film. A film which is as long as it is uncompelling. For those who haven't read the book yet I recommend just reading that. For those who have, I have to say you will just be wasting your time and probably end up here writing similar stay-clear warnings.",0.0001990199089050293,0.5210298299789429,0,1,0,242,"Successful"
"This film is terrible - honestly. The [[acting]] is [[terrible]], the script made me cringe, the effects are [[completely]] lousy (which [[I]] usually don't mind for [[older]] films, but this was made just two [[years]] ago), and everything about it just annoys me. [[A]] few friends go out on Halloween into the [[woods]] and meet a witch and her cannibal [[son]]. Of [[course]], before that it has the cliché ""You really [[believe]] that? Ha ha ha, it's just a story"" routine [[dragged]] out for a while. The witch's cannibal son was made a retard (I don't [[know]] if it was for comedy or to make it creepy, but this film [[failed]] at both). It has minimal gore and no nudity, which [[made]] a [[bad]] film even worse. Heck, the only [[good]] [[thing]] about this film is the leg eating scene, and even that [[could]] of been better.<br /><br />Honestly, don't even waste your [[time]] watching it on cable, and certainly don't [[consider]] [[buying]] or renting this, else you'll be kicking yourself for [[wasting]] time which [[could]] of been spent doing something more constructive or entertaining.","This film is terrible - honestly. The [[action]] is [[awful]], the script made me cringe, the effects are [[somewhat]] lousy (which [[they]] usually don't mind for [[old]] films, but this was made just two [[decades]] ago), and everything about it just annoys me. [[do]] few friends go out on Halloween into the [[sky]] and meet a witch and her cannibal [[sons]]. Of [[fact]], before that it has the cliché ""You really [[know]] that? Ha ha ha, it's just a story"" routine [[gone]] out for a while. The witch's cannibal son was made a retard (I don't [[specify]] if it was for comedy or to make it creepy, but this film [[gets]] at both). It has minimal gore and no nudity, which [[keeps]] a [[great]] film even worse. Heck, the only [[terrible]] [[something]] about this film is the leg eating scene, and even that [[lack]] of been better.<br /><br />Honestly, don't even waste your [[trouble]] watching it on cable, and certainly don't [[mind]] [[purchase]] or renting this, else you'll be kicking yourself for [[waste]] time which [[may]] of been spent doing something more constructive or entertaining.",0.00019246339797973633,0.0016571283340454102,0,0,0,450,"Failed"
"this is the worst movie ive ever [[seen]]. [[And]] i have seen [[lots]] of movies. [[Me]] and my friends rented this one a [[wendsday]] evening. Man we had [[lots]] of fun. This movie is the worst most boring [[crap]] ive ever seen. But it makes you laugh! U will lay on the floor [[rolling]] around tryin to get some air. You [[wonder]] why? [[Just]] rent it and check for the keyboard playing girl at that sleazy russian [[bar]]. My mother would [[make]] a 1000 times better movie about her feedin the [[cats]].","this is the worst movie ive ever [[hear]]. [[but]] i have seen [[kind]] of movies. [[mine]] and my friends rented this one a [[yr]] evening. Man we had [[way]] of fun. This movie is the worst most boring [[book]] ive ever seen. But it makes you laugh! U will lay on the floor [[feeling]] around tryin to get some air. You [[wondering]] why? [[go]] rent it and check for the keyboard playing girl at that sleazy russian [[pub]]. My mother would [[take]] a 1000 times better movie about her feedin the [[cat]].",0.0004394650459289551,0.00741344690322876,0,0,0,218,"Failed"
"This movie has become an iconic stand-in for what is great about America. <br /><br />Fame is famous for its music and performances. There are several standout actors, singers, and dancers, including Irene Cara, Paul McCrae, Anne Meara*, and the superb Gene Anthony Ray. <br /><br />The plot is not the movie. It follows an interesting format ... but, it all really ends in a kind of mush.<br /><br />Where Parker succeeds is in pushing this movie into periodic overdrive - with the extremely poignant, sometimes beautiful and outright campy music score & performances.<br /><br />The film's climax is a song-dance fest of musicians,dancers, & score by Christopher Gore. A wonderment to behold. <br /><br />* An interesting note about the magnificent and superbly talented Anne Meara ... sometimes talent must reside in the genes ... Ms. Meara is married to one Jerry Stiller and is the mother of Ben Stiller ...","This movie has become an iconic stand-in for what is great about America. <br /><br />Fame is famous for its music and performances. There are several standout actors, singers, and dancers, including Irene Cara, Paul McCrae, Anne Meara*, and the superb Gene Anthony Ray. <br /><br />The plot is not the movie. It follows an interesting format ... but, it all really ends in a kind of mush.<br /><br />Where Parker succeeds is in pushing this movie into periodic overdrive - with the extremely poignant, sometimes beautiful and outright campy music score & performances.<br /><br />The film's climax is a song-dance fest of musicians,dancers, & score by Christopher Gore. A wonderment to behold. <br /><br />* An interesting note about the magnificent and superbly talented Anne Meara ... sometimes talent must reside in the genes ... Ms. Meara is married to one Jerry Stiller and is the mother of Ben Stiller ...",0.9997234344482422,0.9997234344482422,0,0,1,1,"Skipped"
"A quick glance at the premise of this film would seem to indicate just another dumb '80's inbred/backwood slash-fest; the type where sex equals death and the actors are all annoying stereotypes you actually want to die. [[However]], ""JBD"" delivers considerably more.<br /><br />Rather than focus on bare flesh and gore (though there is a little of each- no sex however), the flick focuses on delivering impending dread/mounting tension amidst a [[lovely]] scenic backdrop. These feelings are further heightened by a cast of realistically likable [[characters]] and antagonists that are more amoral than cardboard definitions of evil. Oh yeah- George Kennedy is here too and when is that not a good thing? <br /><br />[[If]] you liked ""Wrong Turn"", then watch this to see where much of its' methodology came from.","A quick glance at the premise of this film would seem to indicate just another dumb '80's inbred/backwood slash-fest; the type where sex equals death and the actors are all annoying stereotypes you actually want to die. [[sadly]], ""JBD"" delivers considerably more.<br /><br />Rather than focus on bare flesh and gore (though there is a little of each- no sex however), the flick focuses on delivering impending dread/mounting tension amidst a [[dull]] scenic backdrop. These feelings are further heightened by a cast of realistically likable [[leads]] and antagonists that are more amoral than cardboard definitions of evil. Oh yeah- George Kennedy is here too and when is that not a good thing? <br /><br />[[like]] you liked ""Wrong Turn"", then watch this to see where much of its' methodology came from.",0.0006251931190490723,0.9923511147499084,1,0,1,176,"Successful"
"I [[would]] like to say that curiosity got the best of me. [[If]] only I saw a trailer, I'd be [[able]] to [[tell]] you the whole plot of the movie; [[I]] [[could]] have saved myself the most pointless one hour and forty minutes in my [[entire]] life, and about twenty dollars. This [[movie]] was a disaster [[waiting]] to happen, and it is an embarrassment to Hollywood.<br /><br />The movie [[displays]] a vivid ignorance of reality. For example, this kid's remote [[control]] race car goes all over the neighborhood, and even enters this house. [[It's]] [[even]] covered with clothes. Is it not rational to believe that a remote can no longer [[transmit]] a signal under those circumstances? Hollywood obviously did not [[believe]] so. Common logic and any concept of electronics dictates the opposite; [[I]] [[doubt]] the race car could even have reached the street, let alone a house across the [[street]]. Another unrealistic trait is the lack of [[intelligence]] the criminals [[possess]]. Why is it in all these [[movies]], these criminals are rocket scientists until they [[encounter]] an eight-year old? The [[kid]] is meant to be the most intelligent [[person]] in the movie instead of professional terrorists? [[Please]], [[there's]] more reality in The Matrix. Also, the leader [[puts]] down his real [[pistol]] and ""accidentally"" picks up a plastic pistol; [[apparently]], he could not [[tell]] the difference. Even with a glove on, one should be [[able]] to do that. Just because they look the same does not mean anything; there is other senses then [[sight]]. The traps are unrealistic as well; if any one of them [[actually]] [[worked]], the criminals would be dead. But, Hollywood intends for us to ""[[laugh]]"" at the ""funny"" results of the traps. [[I]] did not laugh; I [[sighed]] and rolled my [[eyes]].<[[br]] /><br />But, I recommend this movie to [[anyone]] who thinks they have seen a really [[bad]] [[movie]]; the movie they saw will seem like Citizen Kane [[compared]] to this one. Otherwise, skip this one for the [[sake]] of your pride. Home Alone 3 also raises a [[question]]. [[We]] all know Alex [[D]]. Linz stars in the [[movie]], but did he write it as well?","I [[d]] like to say that curiosity got the best of me. [[whether]] only I saw a trailer, I'd be [[happy]] to [[told]] you the whole plot of the movie; [[we]] [[should]] have saved myself the most pointless one hour and forty minutes in my [[damned]] life, and about twenty dollars. This [[film]] was a disaster [[allowed]] to happen, and it is an embarrassment to Hollywood.<br /><br />The movie [[covers]] a vivid ignorance of reality. For example, this kid's remote [[operated]] race car goes all over the neighborhood, and even enters this house. [[everything]] [[now]] covered with clothes. Is it not rational to believe that a remote can no longer [[be]] a signal under those circumstances? Hollywood obviously did not [[consider]] so. Common logic and any concept of electronics dictates the opposite; [[my]] [[knowledge]] the race car could even have reached the street, let alone a house across the [[middle]]. Another unrealistic trait is the lack of [[intellect]] the criminals [[have]]. Why is it in all these [[films]], these criminals are rocket scientists until they [[get]] an eight-year old? The [[child]] is meant to be the most intelligent [[player]] in the movie instead of professional terrorists? [[ok]], [[watch]] more reality in The Matrix. Also, the leader [[goes]] down his real [[rifle]] and ""accidentally"" picks up a plastic pistol; [[unfortunately]], he could not [[see]] the difference. Even with a glove on, one should be [[unable]] to do that. Just because they look the same does not mean anything; there is other senses then [[added]]. The traps are unrealistic as well; if any one of them [[eventually]] [[tried]], the criminals would be dead. But, Hollywood intends for us to ""[[joke]]"" at the ""funny"" results of the traps. [[me]] did not laugh; I [[shivered]] and rolled my [[mouth]].<[[[UNK]]] /><br />But, I recommend this movie to [[everyone]] who thinks they have seen a really [[awful]] [[movies]]; the movie they saw will seem like Citizen Kane [[closer]] to this one. Otherwise, skip this one for the [[strength]] of your pride. Home Alone 3 also raises a [[bit]]. [[who]] all know Alex [[t]]. Linz stars in the [[film]], but did he write it as well?",0.0002658963203430176,0.012048304080963135,0,0,0,807,"Failed"
"This movie is at times a wild 80s college sex comedy, others a sweet romantic one... Then it has moments of serious drama and then sprinkles in dashes of science fiction... It is so uneven its almost ridiculous.<br /><br />But I would hardly rank it as one of the [[worst]] films I've ever seen except of course for the fact that they casted Peter O'Toole.<br /><br />There is [[absolutely]] [[nothing]] for him to work with here. Poor [[dialog]], poor performances to work off of, poor everything... And yet he's fantastic... There is not one good thing about his part and yet he makes it work if only on pure charm alone.<br /><br />The fact that he was so able to achieve so much with so [[little]] shines a spotlight on how greatly everyone else in this film failed, making it seem even worse than I suppose it actually is...<br /><br />If any other actor was in O'Toole's role, I would have forgotten this movie as crap and never thought of it again, but a fine performance by Peter O'Toole despite all odds ensures that I'll remember this film for a long time to come... If only as a film that, maybe, could have been good if anyone involved in it was nearly half as good as Peter O'Toole.","This movie is at times a wild 80s college sex comedy, others a sweet romantic one... Then it has moments of serious drama and then sprinkles in dashes of science fiction... It is so uneven its almost ridiculous.<br /><br />But I would hardly rank it as one of the [[least]] films I've ever seen except of course for the fact that they casted Peter O'Toole.<br /><br />There is [[honestly]] [[nobody]] for him to work with here. Poor [[dialogues]], poor performances to work off of, poor everything... And yet he's fantastic... There is not one good thing about his part and yet he makes it work if only on pure charm alone.<br /><br />The fact that he was so able to achieve so much with so [[great]] shines a spotlight on how greatly everyone else in this film failed, making it seem even worse than I suppose it actually is...<br /><br />If any other actor was in O'Toole's role, I would have forgotten this movie as crap and never thought of it again, but a fine performance by Peter O'Toole despite all odds ensures that I'll remember this film for a long time to come... If only as a film that, maybe, could have been good if anyone involved in it was nearly half as good as Peter O'Toole.",0.0003516674041748047,0.5222610235214233,0,1,0,159,"Successful"
"Michael [[Is]] King. This film [[contains]] some of the best stuff Mike has ever [[done]]. Smooth Criminal is [[pure]] genius. The cameos are wonderful, but as [[always]], the main event is MJ himself. [[He]] is the best, hands down.","Michael [[aka]] King. This film [[is]] some of the best stuff Mike has ever [[got]]. Smooth Criminal is [[pretty]] genius. The cameos are wonderful, but as [[now]], the main event is MJ himself. [[it]] is the best, hands down.",0.0002791285514831543,0.0011737942695617676,1,1,1,115,"Failed"
"The film had it moments, but was disappointing in my eyes anyway. It was a reworking of Trespass (Walter Hill) and so The Treasure [[Of]] the Sierra Madre, with [[less]] tension, bite and human emotion. There was some nice acting but the story was limp and [[lacked]] any real depth. [[I]] watched the movie for Mr Reno and Mr Fishburn, neither were [[inspired]] and both had little to say or [[act]] out of their skin for. This movie has been [[done]] to death in the past and did not have to be made, eats up money which [[could]] be used on better movies. For an action movie it was [[sparse]] of action and as a thriller did not [[thrill]]. Better than watching snow fall, but not for me.","The film had it moments, but was disappointing in my eyes anyway. It was a reworking of Trespass (Walter Hill) and so The Treasure [[for]] the Sierra Madre, with [[great]] tension, bite and human emotion. There was some nice acting but the story was limp and [[avoided]] any real depth. [[who]] watched the movie for Mr Reno and Mr Fishburn, neither were [[involved]] and both had little to say or [[acted]] out of their skin for. This movie has been [[loved]] to death in the past and did not have to be made, eats up money which [[will]] be used on better movies. For an action movie it was [[pure]] of action and as a thriller did not [[suck]]. Better than watching snow fall, but not for me.",0.00019031763076782227,0.6540625095367432,0,1,0,224,"Successful"
